,전문/일반,품목명,국가,포장단위,sales,year
1989,전문,칼레트라정,IRELAND,120TAB/BOTTLE,"  1,357,189 ",2020
1990,전문,칼레트라정,PUERTO RICO,120TAB/BOTTLE,"  290,370 ",2020
1991,전문,칼레트라정,U.K,120TAB/BOTTLE,"  459,075 ",2020
1992,전문,캄프리헨시브스킨테스트캐비넷,U.K,2ML/53VIAL/SET,"  23,414 ",2020
1993,전문,캐싸일라주100밀리그램(트라스투주맙엠탄신),GERMANY,100MG/1VIAL/PACK,"  8,122,825 ",2020
1994,전문,캐싸일라주160밀리그램(트라스투주맙엠탄신),GERMANY,160MG/1VIAL/PACK,"  5,490,398 ",2020
1995,전문,컴비비어정,AUSTRALIA,10TAB/6PTP/PACK,"  513,363 ",2020
1996,전문,케랄주(덱스케토프로펜트로메타몰),SPAIN,2ML/20AMP/BOX,"  151,053 ",2020
1997,전문,케릭스주사(리포좀화한독소루비신염산염),BELGIUM,10ML/1VIAL/PACK,"  3,133,353 ",2020
1998,전문,케릭스주사(리포좀화한독소루비신염산염),BELGIUM,25ML/1VIAL/PACK,"  123,325 ",2020
1999,전문,케토스테릴정,CHINA,20TAB/5PTP/PACK,"  887,438 ",2020
2000,전문,케프라액(레비티라세탐),BELGIUM,150ML/1BOTTLE/BOX,"  2,252,309 ",2020
2001,전문,케프라엑스알서방정500밀리그램(레비티라세탐),BELGIUM,10TAB/3PTP/BOX,"  1,182,386 ",2020
2002,전문,케프라엑스알서방정750밀리그램(레비티라세탐),BELGIUM,10TAB/3PTP/BOX,"  866,767 ",2020
2003,전문,케프라정1000밀리그램(레비티라세탐),BELGIUM,10TAB/6PTP/BOX,"  3,928,102 ",2020
2004,전문,케프라정250밀리그램(레비티라세탐),BELGIUM,10TAB/6PTP/BOX,"  2,759,293 ",2020
2005,전문,케프라정500밀리그램(레비티라세탐),BELGIUM,10TAB/6PTP/BOX,"  9,303,790 ",2020
2006,전문,케프라주사(레비티라세탐),BELGIUM,5ML/10VIAL/BOX,"  1,714,519 ",2020
2007,전문,코다론주사(아미오다론염산염),FRANCE,3ML/6AMP/BOX,"  507,657 ",2020
2008,전문,코디오반정160/12.5밀리그램,SWITZERLAND,14TAB/7PTP/PACK,"  2,394,125 ",2020
2009,전문,코디오반정80/12.5밀리그램,ITALY,14TAB/7PTP/PACK,"  157,231 ",2020
2010,전문,코디오반정80/12.5밀리그램,SWITZERLAND,14TAB/7PTP/PACK,"  2,165,473 ",2020
2011,전문,코살린정(페타시테스히브리두스엽이산화탄소엑스),SWITZERLAND,10TAB/2PTP/CARTON,"  62,932 ",2020
2012,전문,"코센틱스센소레디펜(세쿠키누맙,유전자재조합)",IRELAND,1ML/1PFS/CARTON,"  1,724,485 ",2020
2013,전문,"코센틱스센소레디펜(세쿠키누맙,유전자재조합)",U.K,1ML/1PFS/CARTON,"  14,465,439 ",2020
2014,전문,코솝-에스점안액(1회용),FINLAND,0.2ML/60TUBE/BOX,"  11,730,468 ",2020
2015,전문,코솝점안액,FINLAND,5ML/BOTTLE,"  6,776,440 ",2020
2016,전문,코자정(로사르탄칼륨),U.K,15TAB/2PTP/PACK,"  6,592,327 ",2020
2017,전문,코자정(로사르탄칼륨),U.K,300TAB/1BOTTLE/PACK,"  6,541,379 ",2020
2018,전문,코자정100밀리그램(로사르탄칼륨),U.K,300TAB/1BOTTLE/PACK,"  942,768 ",2020
2019,전문,코자정100밀리그램(로사르탄칼륨),U.K,300TAB/BOTTLE/PACK,"  523,758 ",2020
2020,전문,코자정100밀리그램(로사르탄칼륨),U.K,3TAB/10PTP/PACK,"  1,117,830 ",2020
2021,전문,코자정100밀리그램(로사르탄칼륨),U.K,3TABLET/10PTP/PACK,"  761,735 ",2020
2022,전문,코자플러스에프정,U.K,100TAB/1BOTTLE/PACK,"  480,249 ",2020
2023,전문,코자플러스에프정,U.K,10TAB/3PTP/PACK,"  517,649 ",2020
2024,전문,코자플러스정,U.K,10TAB/3PTP/PACK,"  2,793,895 ",2020
2025,전문,코자플러스정,U.K,300TAB/1BOTTLE/PACK,"  2,540,046 ",2020
2026,전문,코자플러스프로정,U.K,100TAB/1BOTTLE/PACK,"  657,438 ",2020
2027,전문,코자플러스프로정,U.K,10TAB/3PTP/PACK,"  817,318 ",2020
2028,전문,"코지네이트-에프에스주[옥토코그알파(혈액응고인자Ⅷ,유전자재조합)]",USA,1000IU/1VIAL/BOX,"  1,181,576 ",2020
2029,전문,"코지네이트-에프에스주[옥토코그알파(혈액응고인자Ⅷ,유전자재조합)]",USA,500IU/1VIAL/BOX,"  90,988 ",2020
2030,전문,코타렉정160/12.5밀리그램,SWITZERLAND,14TAB/7PTP/PACK,"  114,610 ",2020
2031,전문,코타렉정80/12.5밀리그램,SWITZERLAND,14TAB/7PTP/PACK,"  261,493 ",2020
2032,전문,코팍손프리필드주40mg/1ml(글라티라머아세트산염),AUSTRALIA,1ML/12PFS/BOX,"  148,560 ",2020
2033,전문,콜립정145/20밀리그램,U.K,10TAB/3PTP/BOX,"  583,240 ",2020
2034,전문,콜립정145/40밀리그램,U.K,10TAB/3PTP/BOX,"  73,014 ",2020
2035,전문,콤비간점안액,IRELAND,5ML/BOTTLE,"  4,808,531 ",2020
2036,전문,콤비글라이즈서방정5/1000밀리그램,SWEDEN,7TAB/4PTP/PACK,"  2,297,330 ",2020
2037,전문,콤비글라이즈서방정5/500밀리그램,SWEDEN,7TAB/4PTP/PACK,"  2,414,825 ",2020
2038,전문,콤탄정200밀리그램(엔타카폰),SWITZERLAND,30TAB/1BOTTLE/PACK,"  909,548 ",2020
2039,전문,콤포나콤팩트에어100/50,TURKEY,60DOSE/BOTTLE,"  18,850 ",2020
2040,전문,콤포나콤팩트에어250/50,TURKEY,60DOSE/BOTTLE,"  165,465 ",2020
2041,전문,콤포나콤팩트에어500/50,TURKEY,60DOSE/BOTTLE,"  23,300 ",2020
2042,전문,콩코르정2.5밀리그램(비소프롤롤푸마르산염),GERMANY,10TAB/3PTP/PACK,"  5,621,237 ",2020
2043,전문,콩코르정5밀리그램(비소프롤롤푸마르산염),GERMANY,10TAB/10PTP/PACK,"  4,864,731 ",2020
2044,전문,쿠발라용해정100밀리그램(사프롭테린이염산염),IRELAND,30TAB/BOTTLE,"  724,589 ",2020
2045,전문,쿠스토디올액,GERMANY,1000ML/6BOTTLE/BOX,"  705,732 ",2020
2046,전문,쿠스토디올액,GERMANY,5000ML/2BOTTLE/BOX,"  386,457 ",2020
2047,전문,쿠에타핀서방정150밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  90,010 ",2020
2048,전문,쿠에타핀서방정200밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  241,007 ",2020
2049,전문,쿠에타핀서방정300밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  389,999 ",2020
2050,전문,쿠에타핀서방정400밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  351,601 ",2020
2051,전문,쿠에타핀서방정50밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  240,851 ",2020
2052,전문,쿠에티서방정150밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  41,621 ",2020
2053,전문,쿠에티서방정200밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  31,949 ",2020
2054,전문,쿠에티서방정300밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  52,367 ",2020
2055,전문,쿠에티서방정400밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  23,915 ",2020
2056,전문,쿠에티서방정50밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  21,680 ",2020
2057,전문,큐로서프주(돼지폐추출물),ITALY,1.5ML/VIAL,"  2,229,751 ",2020
2058,전문,큐로켈서방정150밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  54,289 ",2020
2059,전문,큐로켈서방정200밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  131,231 ",2020
2060,전문,큐로켈서방정300밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  219,861 ",2020
2061,전문,큐로켈서방정400밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  312,817 ",2020
2062,전문,큐로켈서방정50밀리그램(쿠에티아핀푸마르산염),GREECE,10TAB/6PTP/PACK,"  150,967 ",2020
2063,전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NETHERLANDS,12.9GBQ(349MCI)/GENERATOR,"  857,186 ",2020
2064,전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NETHERLANDS,17.2GBQ(465MCI)/GENERATOR,"  2,360,963 ",2020
2065,전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NETHERLANDS,21.5GBQ(581MCI)/GENERATOR,"  858,889 ",2020
2066,전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NETHERLANDS,25.8GBQ(697MCI)/GENERATOR,"  637,991 ",2020
2067,전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NETHERLANDS,6.45GBQ(174MCI)/GENERATOR,"  167,558 ",2020
2068,전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NETHERLANDS,8.60GBQ(232MCI)/GENERATOR,"  397,648 ",2020
2069,전문,큐엘파마테스토스테론에난테이트주250mg/mL,GERMANY,1ML/10AMP/BOX,"  327,888 ",2020
2070,전문,큐탄플라스트스폰지(정제된특수처치젤라틴),ITALY,20매/BOX(200X70X0.5MM),"  3,205 ",2020
2071,전문,큐탄플라스트스폰지(정제된특수처치젤라틴),ITALY,20매/BOX(70X50X10MM),"  53,825 ",2020
2072,전문,큐탄플라스트스폰지(정제된특수처치젤라틴),ITALY,20매/BOX(70X50X1MM),"  17,502 ",2020
2073,전문,큐탄플라스트스폰지(정제된특수처치젤라틴),ITALY,20매/BOX(80XD30MM),"  101,057 ",2020
2074,전문,큐탄플라스트스폰지(정제된특수처치젤라틴),ITALY,24매/BOX(10X10X10MM),"  166,306 ",2020
2075,전문,큐티베이트크림(플루티카손프로피오네이트(미분화)),U.K,15G/1TUBE/PACK,"  88,510 ",2020
2076,전문,크라비트점안액(레보플록사신수화물),JAPAN,5ML/BOTTLE,"  1,313,769 ",2020
2077,전문,크라비트점안액1.5%(레보플록사신수화물),JAPAN,5ML/BOTTLE,"  2,215,672 ",2020
2078,전문,크레셈바주200mg(이사부코나조늄황산염),AUSTRALIA,1VIAL/BOX,"  155,835 ",2020
2079,전문,크레셈바캡슐100mg(이사부코나조늄황산염),AUSTRALIA,7CAP/2BLISTER/PACK,"  337,878 ",2020
2080,전문,크레스토정10밀리그램(로수바스타틴칼슘),CANADA,30TAB/BOTTLE,"  24,757,932 ",2020
2081,전문,크레스토정20밀리그램(로수바스타틴칼슘),CANADA,30TAB/BOTTLE,"  8,036,589 ",2020
2082,전문,크레스토정5밀리그램(로수바스타틴칼슘),CANADA,30TAB/BOTTLE,"  11,093,740 ",2020
2083,전문,크레오신질크림2%(클린다마이신포스페이트),USA,40G/TUBE,"  107,845 ",2020
2084,전문,크렉산주(에녹사파린나트륨),FRANCE,0.2ML/2PFS/PACK,"  80,955 ",2020
2085,전문,크렉산주(에녹사파린나트륨),FRANCE,0.4ML/2PFS/PACK,"  731,544 ",2020
2086,전문,크렉산주(에녹사파린나트륨),FRANCE,0.6ML/2PFS/PACK,"  729,518 ",2020
2087,전문,크렉산주(에녹사파린나트륨),FRANCE,0.8ML/2PFS/PACK,"  65,566 ",2020
2088,전문,크리논겔8%(프로게스테론),U.K,1.125G/15TUBE/BOX,"  3,971,233 ",2020
2089,전문,크리멘28정,AUSTRALIA,28TAB/1PTP/PACK,"  1,575,576 ",2020
2090,전문,크린카트씨(무수구연산),SWEDEN,32G/33CARTRIDGE/BOX,"  447,227 ",2020
2091,전문,크린카트에이(무수탄산나트륨),SWEDEN,13G/33CARTRIDGE/BOX,"  112,371 ",2020
2092,전문,클라리스캔주(가도테레이트메글루민액),NORWAY,5ML/10VIAL/PACK,"  29,741 ",2020
2093,전문,클라리스캔프리필드시린지주(가도테레이트메글루민액),NORWAY,10ML/10PFS/PACK,"  137,952 ",2020
2094,전문,클라리스캔프리필드시린지주(가도테레이트메글루민액),NORWAY,15ML/10PFS/PACK,"  308,808 ",2020
2095,전문,클라리스캔프리필드시린지주(가도테레이트메글루민액),NORWAY,20ML/10PFS/PACK,"  35,646 ",2020
2096,전문,클라리틴시럽(로라타딘),BELGIUM,100ML/1BOTTLE/PACK,"  6,615 ",2020
2097,전문,클래라정,GERMANY,28TAB/1PTP/PACK,"  904,126 ",2020
2098,전문,클래리건조시럽125mg/5ml(클래리트로마이신),ITALY,100ML/BOTTLE,"  1,535,002 ",2020
2099,전문,클래리시드건조시럽125mg/5ml(클래리트로마이신),ITALY,100ML/BOTTLE,"  303,101 ",2020
2100,전문,클래리시드건조시럽250mg/5mL(클래리트로마이신),PUERTO RICO,70ML/BOTTLE,"  368,512 ",2020
2101,전문,클래리시드엑스엘서방정500밀리그람(클래리트로마이신),ITALY,7TAB/2PTP/PACK,"  123,711 ",2020
2102,전문,클래리시드정주500밀리그램(클래리트로마이신),FRANCE,500MG/1VIAL/BOX,"  393,334 ",2020
2103,전문,클래리시드필름코팅정250mg(클래리트로마이신),ITALY,100TAB/1BOTTLE/PACK,"  282,112 ",2020
2104,전문,클래리시드필름코팅정250mg(클래리트로마이신),ITALY,14TAB/1PTP/PACK,"  28,395 ",2020
2105,전문,클래리시드필름코팅정500밀리그람(클래리트로마이신),U.K,100TAB/1BOTTLE/PACK,"  610,324 ",2020
2106,전문,클래리시드필름코팅정500밀리그람(클래리트로마이신),U.K,14TAB/1PTP/PACK,"  113,925 ",2020
2107,전문,클로벡스액0.05%(클로베타솔프로피오네이트),FRANCE,125ML/BOTTLE,"  284,548 ",2020
2108,전문,클로자릴정100밀리그램(클로자핀),TURKEY,10TAB/5PTP/PACK,"  3,808,280 ",2020
2109,전문,클로자릴정25밀리그램(클로자핀),TURKEY,10TAB/5PTP/PACK,"  550,462 ",2020
2110,전문,클리노레익20%주사(플라스틱백),BELGIUM,100ML/24BAG/BOX,"  18,387 ",2020
2111,전문,클리노레익20%주사(플라스틱백),BELGIUM,250ML/20BAG/BOX,"  136,548 ",2020
2112,전문,클리노레익20%주사(플라스틱백),BELGIUM,500ML/10BAG/BOX,"  234,143 ",2020
2113,전문,클리마토플란정,GERMANY,20TAB/5PTP/BOX,"  358,908 ",2020
2114,전문,키도림티30산,JAPAN,"A제1포:2,856G","  224,028 ",2020
2115,전문,키도림티30산,JAPAN,B제1포:882G,"  70,746 ",2020
2116,전문,키벡사정,U.K,10TAB/3PTP/PACK,"  1,375,396 ",2020
2117,전문,키산본에스주사액(오자그렐나트륨),JAPAN,5ML/50AMP/BOX,"  324,593 ",2020
2118,전문,키스칼리정200밀리그램(리보시클립숙신산염),IRELAND,14TAB/3PTP/PACK,"  185,739 ",2020
2119,전문,키스칼리정200밀리그램(리보시클립숙신산염),IRELAND,21TAB/1PTP/PACK,"  646,962 ",2020
2120,전문,키스칼리정200밀리그램(리보시클립숙신산염),IRELAND,21TAB/3PTP/PACK,"  1,304,701 ",2020
2121,전문,"키트루다주(펨브롤리주맙,유전자재조합)",USA,4ML/1VIAL/PACK,"  45,811,034 ",2020
2122,전문,키프롤리스주30밀리그램(카르필조밉),USA,30MG/1VIAL/PACK,"  575,451 ",2020
2123,전문,키프롤리스주60밀리그램(카르필조밉),USA,60MG/1VIAL/PACK,"  5,315,124 ",2020
2124,전문,킨텔레스주(베돌리주맙),DENMARK,300MG/1VIAL/BOX,"  5,886,593 ",2020
2125,전문,타고시드주200밀리그램(테이코플라닌),ITALY,224MG/1VIAL/BOX(용제첨부),"  1,535,709 ",2020
2126,전문,타그리소정40밀리그램(오시머티닙메실산염),SWEDEN,7TAB/4PTP/PACK,"  1,074,893 ",2020
2127,전문,타그리소정80밀리그램(오시머티닙메실산염),SWEDEN,7TAB/4PTP/PACK,"  49,466,886 ",2020
2128,전문,타라신주(케토롤락트로메타민),U.K,1ML/10AMP/BOX,"  39,705 ",2020
2129,전문,타레린주500밀리그램(레보플록사신수화물),GREECE,100ML/BOTTLE,"  71,621 ",2020
2130,전문,타렉필름코팅정160밀리그램(발사르탄),SWITZERLAND,14TAB/7PTP/PACK,"  42,187 ",2020
2131,전문,타렉필름코팅정80밀리그램(발사르탄),SWITZERLAND,14TAB/7PTP/PACK,"  66,814 ",2020
2132,전문,타리비드안연고(오플록사신),JAPAN,3.5G/TUBE,"  1,932,342 ",2020
2133,전문,타리비드점안액(오플록사신),JAPAN,5ML/BOTTLE,"  335,592 ",2020
2134,전문,타모프렉스정20밀리그램(타목시펜시트르산염),NETHERLANDS,10TAB/3PTP/PACK,"  290,637 ",2020
2135,전문,타미플루캡슐75밀리그램(인산오셀타미비르),SWITZERLAND,10CAP/1PTP/PACK,"  4,062,578 ",2020
2136,전문,타시그나캡슐150밀리그램(닐로티닙염산염일수화물),SWITZERLAND,8CAP/5PTP/PACK,"  15,483,788 ",2020
2137,전문,타시그나캡슐200밀리그램(닐로티닙염산염일수화물),SWITZERLAND,8CAP/5PTP/PACK,"  3,924,120 ",2020
2138,전문,타시그나캡슐50밀리그램(닐로티닙염산염일수화물),SWITZERLAND,8CAP/5PTP/PACK,"  4,055 ",2020
2139,전문,타쎄바정100밀리그램(엘로티닙염산염),SWITZERLAND,10TAB/3PTP/PACK,"  1,853,738 ",2020
2140,전문,타쎄바정150밀리그램(엘로티닙염산염),SWITZERLAND,10TAB/3PTP/PACK,"  3,242,494 ",2020
2141,전문,타쎄바정25밀리그램(엘로티닙염산염),SWITZERLAND,10TAB/3PTP/PACK,"  67,527 ",2020
2142,전문,타이가실주(타이제사이클린),BELGIUM,50MG/10VIAL/PACK,"  3,129,356 ",2020
2143,전문,타이로젠주(티로트로핀알파),USA,1.1MG/2VIAL/PACK,"  5,263,846 ",2020
2144,전문,타이유프로게스테론주,TAIWAN,10ML/10VIAL/BOX,"  54,834 ",2020
2145,전문,타이커브정250밀리그램(라파티닙디토실레이트),AUSTRALIA,30TAB/BOTTLE,"  2,146,466 ",2020
2146,전문,타코실,AUSTRIA,(3.0X2.5CM)/1PATCH/BOX,"  1,045,623 ",2020
2147,전문,타코실,AUSTRIA,(4.8X4.8CM)/2PATCH/BOX,"  3,673,832 ",2020
2148,전문,타코실,AUSTRIA,(9.5X4.8CM)/1PATCH/BOX,"  3,677,162 ",2020
2149,전문,타코실,AUSTRIA,프리롤드(4.8X4.8CM)/1PATCH/BOX,"  468,734 ",2020
2150,전문,"타프콤점안액,타프콤점안액(1회용)",FINLAND,0.3ML/30TUBE/BOX,"  1,602,122 ",2020
2151,전문,"타프콤점안액,타프콤점안액(1회용)",JAPAN,2.5ML/BOTTLE,"  1,469,623 ",2020
2152,전문,타플로탄-에스점안액0.0015%(타플루프로스트)(1회용),JAPAN,0.3ML/30TUBE/BOX,"  3,250,187 ",2020
2153,전문,타플로탄점안액0.0015%(타플루프로스트),JAPAN,2.5ML/BOTTLE,"  3,443,047 ",2020
2154,전문,탁소텔1-바이알주(도세탁셀수화물),FRANCE,1ML/1VIAL/PACK,"  3,340,477 ",2020
2155,전문,탁소텔1-바이알주(도세탁셀수화물),FRANCE,4ML/1VIAL/PACK,"  10,735,092 ",2020
2156,전문,탁솔주(파클리탁셀),ITALY,5ML/10VIAL/PACK,"  4,649,094 ",2020
2157,전문,탈라이드캡슐100mg(탈리도마이드),INDIA,10CAP/3PTP/BOX,"  7,200 ",2020
2158,전문,탈라이드캡슐50mg(탈리도마이드),INDIA,10CAP/3ALU-ALU/BOX,  420 ,2020
2159,전문,탈리제정10밀리그램(미로가발린베실산염),JAPAN,10TAB/10PTP/BOX,  0 ,2020
2160,전문,탈리제정15밀리그램(미로가발린베실산염),JAPAN,10TAB/10PTP/BOX,  0 ,2020
2161,전문,탈리제정2.5밀리그램(미로가발린베실산염),JAPAN,10TAB/10PTP/BOX,  0 ,2020
2162,전문,탈리제정5밀리그램(미로가발린베실산염),JAPAN,10TAB/10PTP/BOX,  0 ,2020
2163,전문,"탈츠오토인젝터주(익세키주맙,유전자재조합)",USA,1ML/1PEN/PACK,"  899,034 ",2020
2164,전문,"탈츠프리필드시린지주(익세키주맙,유전자재조합)",USA,1ML/1PFS/BOX,"  3,861,906 ",2020
2165,전문,탬보코정(플레카이니드아세트산염),U.K,30TAB/3PTP/BOX,"  1,179,065 ",2020
2166,전문,테고캡슐20,TAIWAN,14CAP/4PTP/PACK,"  96,656 ",2020
2167,전문,테고캡슐25,TAIWAN,14CAP/4PTP/PACK,"  44,486 ",2020
2168,전문,테그레톨시럽2%(카르바마제핀),SWITZERLAND,100ML/1BOTTLE/PACK,"  37,584 ",2020
2169,전문,테그레톨씨알정200밀리그램(카르바마제핀),SWITZERLAND,10TAB/10PTP/PACK,"  806,393 ",2020
2170,전문,테그레톨정200밀리그램(카르바마제핀),SWITZERLAND,10TAB/10PTP/PACK,"  489,355 ",2020
2171,전문,테라마이신안연고,INDONESIA,3.5G/1TUBE/BOX,"  139,562 ",2020
2172,전문,테라캡131캅셀(요오드화나트륨(131Ⅰ)),U.K,1캅셀(100MCI),"  180,058 ",2020
2173,전문,테라캡131캅셀(요오드화나트륨(131Ⅰ)),U.K,1캅셀(150MCI),"  200,195 ",2020
2174,전문,테라캡131캅셀(요오드화나트륨(131Ⅰ)),U.K,1캅셀(30MCI),"  36,741 ",2020
2175,전문,테라캡131캅셀(요오드화나트륨(131Ⅰ)),U.K,1캅셀(50MCI),"  9,307 ",2020
2176,전문,테라캡131캅셀(요오드화나트륨(131Ⅰ)),U.K,1캅셀(80MCI),"  10,883 ",2020
2177,전문,테렐액(이소플루란),USA,250ML/BOTTLE,"  210,336 ",2020
2178,전문,테로사카트리지주(테리파라타이드),HUNGARY,2.4ML/1CARTRIDGE/BOX,"  1,471,083 ",2020
2179,전문,테리본피하주사56.5마이크로그램(테리파라타이드아세트산염),JAPAN,60.6MCG/1VIAL/PACK,"  1,747,439 ",2020
2180,전문,테모달캡슐100밀리그램(테모졸로미드),FINLAND,1CAP/5SACHET/PACK,"  1,726,580 ",2020
2181,전문,테모달캡슐20밀리그램(테모졸로미드),FINLAND,1CAP/5SACHET/PACK,"  353,646 ",2020
2182,전문,테모달캡슐250밀리그램(테모졸로미드),FINLAND,1CAP/5SACHET/PACK,"  582,868 ",2020
2183,전문,테몰드캡슐100밀리그램(테모졸로미드),GERMANY,5CAP/BOTTLE,"  306,165 ",2020
2184,전문,테몰드캡슐20밀리그램(테모졸로미드),GERMANY,5CAP/BOTTLE,"  52,007 ",2020
2185,전문,테몰드캡슐250밀리그램(테모졸로미드),GERMANY,5CAP/BOTTLE,"  80,495 ",2020
2186,전문,테바라모트리진츄어블정100밀리그램,GERMANY,10TAB/3PTP/PACK,"  62,283 ",2020
2187,전문,테바라모트리진츄어블정50밀리그램,ISRAEL,10TAB/3PTP/PACK,"  63,789 ",2020
2188,전문,테바레트로졸정2.5밀리그램,ISRAEL,10TAB/3PTP/PACK,"  14,445 ",2020
2189,전문,테바비칼루타마이드정50밀리그램,ISRAEL,14TAB/2PTP/PACK,"  24,576 ",2020
2190,전문,테바아나스트로졸정1밀리그램,ISRAEL,7TAB/4PTP/PACK,"  361,816 ",2020
2191,전문,테바아자티오프린정,NETHERLANDS,10TAB/10PTP/PACK,"  60,094 ",2020
2192,전문,테바올란자핀정10밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  2,592 ",2020
2193,전문,테바올란자핀정15밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  18,691 ",2020
2194,전문,테바올란자핀정2.5밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  1,910 ",2020
2195,전문,테바올란자핀정5밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  1,830 ",2020
2196,전문,"테세오스주(3,3-디포스포노-1,2-프로판디카르복실산나트륨)",FRANCE,5VIAL/KIT,"  116,147 ",2020
2197,전문,테크네디엠에스에이키트주사(디메르캅토호박산),JAPAN,1.9MG/10VIAL/KIT,"  10,101 ",2020
2198,전문,테크네디티피에이키트주사(디에칠렌트리아민5초산),JAPAN,20MG/10VIAL/KIT,"  42,587 ",2020
2199,전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION2497.5MCI(92.5GBQ),"  39,390 ",2020
2200,전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION2997MCI(111GBQ),"  54,087 ",2020
2201,전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION3996MCI(148GBQ),"  33,145 ",2020
2202,전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION4495.5MCI(166.5GBQ),"  30,162 ",2020
2203,전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION4995MCI(185GBQ),"  25,042 ",2020
2204,전문,테크네스캔디엠에스에이주(디메르캅토숙신산),NETHERLANDS,5VIAL/KIT,"  62,008 ",2020
2205,전문,테크네스캔디티피에이주(디에칠렌트리아민5초산),NETHERLANDS,5VIAL/KIT,"  83,471 ",2020
2206,전문,테크네스캔매그3주(베티아티드),NETHERLANDS,5VIAL/KIT,"  535,293 ",2020
2207,전문,테크네스캔에치디피주(옥시드론산나트륨),NETHERLANDS,5VIAL/KIT,"  772,563 ",2020
2208,전문,테크네엠디피키트주사(메드론산),JAPAN,8.05MG/10VIAL/KIT,"  266,028 ",2020
2209,전문,테크네피로인산키트주사(피로인산나트륨),JAPAN,10VIAL/KIT,"  57,882 ",2020
2210,전문,테크네피친산키트주사(피친산나트륨),JAPAN,10VIAL/KIT,"  146,025 ",2020
2211,전문,테트라스판주10%,GERMANY,500ML/BAG,"  201,431 ",2020
2212,전문,테트라스판주6%,GERMANY,500ML/BAG,"  534,789 ",2020
2213,전문,"테트락심주(흡착디프테리아,파상풍톡소이드,정제백일해및개량불활화폴리오혼합백신)",FRANCE,0.5ML/1PFS/BOX,"  3,008,464 ",2020
2214,전문,텍피데라캡슐120밀리그램(디메틸푸마르산염),NETHERLANDS,14CAP/1BLISTER/BOX,"  34,571 ",2020
2215,전문,텍피데라캡슐120밀리그램(디메틸푸마르산염),U.K,14CAP/1PTP/BOX,"  45,228 ",2020
2216,전문,텍피데라캡슐240밀리그램(디메틸푸마르산염),NETHERLANDS,14CAP/4BLISTER/BOX,"  849,535 ",2020
2217,전문,토렘정10밀리그람(토라세미드),GERMANY,10TAB/10PTP/BOX,"  191,964 ",2020
2218,전문,토렘정2.5밀리그람(토라세미드),GERMANY,10TAB/10PTP/BOX,"  103,265 ",2020
2219,전문,토렘정5밀리그람(토라세미드),GERMANY,10TAB/10PTP/BOX,"  324,053 ",2020
2220,전문,토리셀주(템시롤리무스),BELGIUM,1.2ML/1VIAL/PACK(용제첨부),"  354,032 ",2020
2221,전문,토브라덱스점안액,SINGAPORE,5ML/BOTTLE,"  76,185 ",2020
2222,전문,토비애즈서방정4밀리그람(페소테로딘푸마르산염),BELGIUM,7TAB/4BLISTER/CARTON,"  1,809,903 ",2020
2223,전문,토비애즈서방정8밀리그람(페소테로딘푸마르산염),BELGIUM,7TAB/4BLISTER/CARTON,"  589,990 ",2020
