전문/일반,품명,국가,포장단위, 금액(USD)
전문,코센틱스센소레디펜,IRELAND,1ML/1PFS/CARTON,"  18,996,029 "
전문,코솝-에스점안액(1회용),FINLAND,0.2ML/60TUBE/BOX,"  13,448,635 "
전문,코솝점안액,FINLAND,5ML/BOTTLE,"  9,218,226 "
전문,코자정,U.K,15TAB/2PTP/PACK,"  4,495,353 "
전문,코자정,U.K,300TAB/1BOTTLE/PACK,"  7,844,152 "
전문,코자정100밀리그램,U.K,10TAB/3PTP/PACK,"  1,689,396 "
전문,코자정100밀리그램,U.K,300TAB/1BOTTLE/PACK,"  2,207,311 "
전문,코자플러스에프정,U.K,100TAB/1BOTTLE/PACK,"  579,791 "
전문,코자플러스에프정,U.K,10TAB/3PTP/PACK,"  771,377 "
전문,코자플러스정,U.K,10TAB/3PTP/PACK,"  4,388,173 "
전문,코자플러스정,U.K,300TAB/1BOTTLE/PACK,"  3,322,981 "
전문,코자플러스프로정,U.K,100TAB/1BOTTLE/PACK,"  444,809 "
전문,코자플러스프로정,U.K,10TAB/3PTP/PACK,"  907,197 "
전문,코지네이트-에프에스주,USA,1000IU/1VIAL/BOX,"  649,427 "
전문,코지네이트-에프에스주,USA,250IU/1VIAL/BOX,"  23,137 "
전문,코지네이트-에프에스주,USA,500IU/1VIAL/BOX,"  134,279 "
전문,코타렉정160/12.5밀리그램,SWITZERLAND,14TAB/7PTP/PACK,"  109,074 "
전문,코타렉정80/12.5밀리그램,ITALY,14TAB/7PTP/PACK,"  157,612 "
전문,코팍손프리필드주40mg/1ml,AUSTRALIA,1ML/12PFS/BOX,"  207,984 "
일반,콘투락투벡스겔,GERMANY,10G/TUBE,"  391,463 "
일반,콘투락투벡스겔,GERMANY,20G/TUBE,"  431,084 "
일반,콘투락투벡스겔,GERMANY,50G/TUBE,"  197,638 "
전문,콤비간점안액,IRELAND,5ML/BOTTLE,"  3,651,088 "
전문,콤비글라이즈서방정5/1000밀리그램,SWEDEN,7TAB/4PTP/PACK,"  4,290,642 "
전문,콤비글라이즈서방정5/500밀리그램,SWEDEN,7TAB/4PTP/PACK,"  5,782,328 "
전문,콤탄정200밀리그램,FINLAND,30TAB/BOTTLE,"  223,600 "
전문,콤포나콤팩트에어100/50,TURKEY,60DOSE/BOTTLE,"  5,651 "
전문,콤포나콤팩트에어500/50,TURKEY,60DOSE/BOTTLE,"  2,325 "
전문,콩코르정2.5밀리그램,GERMANY,10TAB/3PTP/PACK,"  4,844,125 "
전문,콩코르정5밀리그램,GERMANY,10TAB/10PTP/PACK,"  2,470,803 "
전문,쿠발라용해정100밀리그램,IRELAND,30TAB/BOTTLE,"  875,051 "
전문,쿠스토디올액,GERMANY,1000ML/6BOTTLE/BOX,"  701,602 "
전문,쿠스토디올액,GERMANY,5000ML/2BOTTLE/BOX,"  366,682 "
전문,쿠에타핀서방정150밀리그램,GREECE,10TAB/6PTP/PACK,"  58,670 "
전문,쿠에타핀서방정200밀리그램,GREECE,10TAB/6PTP/PACK,"  100,547 "
전문,쿠에타핀서방정300밀리그램,GREECE,10TAB/6PTP/PACK,"  85,396 "
전문,쿠에타핀서방정400밀리그램,GREECE,10TAB/6PTP/PACK,"  228,202 "
전문,쿠에타핀서방정50밀리그램,GREECE,10TAB/6PTP/PACK,"  107,697 "
전문,쿠에티서방정150밀리그램,GREECE,10TAB/6BLISTER/PACK,"  20,221 "
전문,쿠에티서방정200밀리그램,GREECE,10TAB/6PTP/PACK,"  35,993 "
전문,쿠에티서방정300밀리그램,GREECE,10TAB/6PTP/PACK,"  57,006 "
전문,쿠에티서방정400밀리그램,GREECE,10TAB/6PTP/PACK,"  104,146 "
전문,쿠에티서방정50밀리그램,GREECE,10TAB/6PTP/PACK,"  105,185 "
전문,큐로서프주,ITALY,1.5ML/VIAL,"  2,607,918 "
전문,큐로켈서방정150밀리그램,GREECE,10TAB/6PTP/PACK,"  28,203 "
전문,큐로켈서방정200밀리그램,GREECE,10TAB/6PTP/PACK,"  43,494 "
전문,큐로켈서방정300밀리그램,GREECE,10TAB/6PTP/PACK,"  149,470 "
전문,큐로켈서방정400밀리그램,GREECE,10TAB/6PTP/PACK,"  199,538 "
전문,큐로켈서방정50밀리그램,GREECE,10TAB/6PTP/PACK,"  92,783 "
전문,큐리움울트라테크네코에프엠제너레이터,NETHERLANDS,12.9GBQ(349MCI)/GENERATOR,"  872,753 "
전문,큐리움울트라테크네코에프엠제너레이터,NETHERLANDS,17.2GBQ(465MCI)/GENERATOR,"  2,317,254 "
전문,큐리움울트라테크네코에프엠제너레이터,NETHERLANDS,21.5GBQ(581MCI)/GENERATOR,"  881,467 "
전문,큐리움울트라테크네코에프엠제너레이터,NETHERLANDS,25.8GBQ(697MCI)/GENERATOR,"  794,524 "
전문,큐리움울트라테크네코에프엠제너레이터,NETHERLANDS,6.45GBQ(174MCI)/GENERATOR,"  176,258 "
전문,큐리움울트라테크네코에프엠제너레이터,NETHERLANDS,8.60GBQ(232MCI)/GENERATOR,"  443,226 "
전문,큐엘파마테스토스테론에난테이트주250mg/mL,GERMANY,1ML/10AMP/BOX,"  168,854 "
전문,큐탄플라스트스폰지(덴탈),ITALY,24매/BOX(10X10X10MM),"  216,031 "
전문,큐탄플라스트스폰지(스탠다드),ITALY,20매/BOX(70X50X10MM),"  238,104 "
전문,큐탄플라스트스폰지(스페셜),ITALY,20매/BOX(70X50X1MM),"  24,987 "
전문,큐탄플라스트스폰지(애널),ITALY,20매/BOX(80XD30MM),"  121,218 "
전문,큐탄플라스트스폰지(필름),ITALY,20매/BOX(200X70X0.5MM),"  3,527 "
전문,큐턴정5/10밀리그램,SWEDEN,14TAB/2PTP/BOX,"  50,024 "
전문,큐티베이트크림,U.K,15G/1TUBE/PACK,"  16,068 "
전문,크라비트점안액,JAPAN,5ML/BOTTLE,"  1,581,255 "
전문,크라비트점안액1.5%,JAPAN,5ML/BOTTLE,"  2,675,144 "
전문,크레메진정,JAPAN,4TAB/84SACHET/BOX,  69 
전문,크레셈바주200mg,U.K,1VIAL/BOX,"  108,265 "
전문,크레셈바캡슐100mg,AUSTRALIA,7CAP/2BLISTER/PACK,"  330,883 "
전문,크레스토정10밀리그램,CANADA,30TAB/BOTTLE,"  28,122,919 "
전문,크레스토정20밀리그램,CANADA,30TAB/BOTTLE,"  6,602,839 "
전문,크레스토정5밀리그램,CANADA,30TAB/BOTTLE,"  13,674,262 "
전문,크레오신질크림2%,USA,40G/TUBE,"  155,129 "
일반,크레온캡슐10000,GERMANY,100CAP/BOTTLE,"  92,512 "
일반,크레온캡슐25000,GERMANY,100CAP/BOTTLE,"  107,185 "
일반,크레온캡슐40000,GERMANY,100CAP/BOTTLE,"  76,064 "
전문,크렉산주,FRANCE,0.2ML/2PFS/PACK,"  144,881 "
전문,크렉산주,FRANCE,0.4ML/2PFS/PACK,"  1,483,795 "
전문,크렉산주,FRANCE,0.6ML/2PFS/PACK,"  1,057,771 "
전문,크렉산주,FRANCE,0.8ML/2PFS/PACK,"  88,674 "
전문,크리논겔8%,U.K,1.125G/15TUBE/BOX,"  3,146,747 "
전문,크리멘28정,AUSTRALIA,28TAB/1PTP/PACK,"  972,233 "
전문,크린카트씨,SWEDEN,32G/33CARTRIDGE/BOX,"  390,083 "
전문,크린카트에이,SWEDEN,13G/33CARTRIDGE/BOX,"  192,299 "
전문,클라리스캔주,NORWAY,5ML/10VIAL/PACK,"  21,600 "
전문,클라리스캔프리필드시린지주,NORWAY,10ML/10PFS/PACK,"  25,383 "
전문,클라리스캔프리필드시린지주,NORWAY,15ML/10PFS/PACK,"  566,636 "
일반,클라리틴정,BELGIUM,10TAB/1PTP/PACK,"  211,669 "
일반,클라리틴정,BELGIUM,15TAB/2PTP/PACK,"  362,164 "
전문,클래라정,GERMANY,28TAB/1PTP/PACK,"  2,271,297 "
전문,클래리건조시럽125mg/5ml,ITALY,100ML/BOTTLE,"  768,737 "
전문,클래리시드건조시럽125mg/5mL,ITALY,100ML/BOTTLE,"  225,854 "
전문,클래리시드건조시럽250mg/5mL,PUERTO RICO,70ML/BOTTLE,"  211,050 "
전문,클래리시드엑스엘서방정500밀리그람,ITALY,7TAB/2PTP/PACK,"  79,993 "
전문,클래리시드정주500밀리그램,FRANCE,500MG/1VIAL/BOX,"  70,758 "
전문,클래리시드필름코팅정250mg,ITALY,100TAB/1BOTTLE/PACK,"  183,281 "
전문,클래리시드필름코팅정250mg,ITALY,14TAB/1PTP/PACK,"  29,561 "
전문,클래리시드필름코팅정500밀리그람,U.K,100TAB/1BOTTLE/PACK,"  886,944 "
전문,클래리시드필름코팅정500밀리그람,U.K,14TAB/1PTP/PACK,"  127,001 "
전문,클로벡스액0.05%,FRANCE,125ML/BOTTLE,"  362,373 "
전문,클리노레익20%주사,BELGIUM,100ML/24BAG/BOX,"  15,688 "
전문,클리노레익20%주사,BELGIUM,250ML/20BAG/BOX,"  73,528 "
전문,클리노레익20%주사,BELGIUM,500ML/10BAG/BOX,"  174,594 "
전문,클리마토플란정,GERMANY,20TAB/5PTP/BOX,"  553,735 "
전문,키도림티30산(A제),JAPAN,"A제1포:2,856G","  143,700 "
전문,키도림티30산(B제),JAPAN,B제1포:882G,"  45,379 "
전문,키벡사정,U.K,10TAB/3PTP/PACK,"  983,220 "
전문,키산본에스주사액,JAPAN,5ML/50AMP/BOX,"  306,387 "
전문,키스칼리정200밀리그램,IRELAND,14TAB/3PTP/PACK,"  91,680 "
전문,키스칼리정200밀리그램,IRELAND,21TAB/1PTP/PACK,"  8,361,689 "
전문,키스칼리정200밀리그램,IRELAND,21TAB/3PTP/PACK,"  1,369,807 "
전문,키트루다주,USA,4ML/1VIAL/PACK,"  47,060,909 "
전문,키프롤리스주30밀리그램,USA,30MG/1VIAL/PACK,"  859,621 "
전문,키프롤리스주60밀리그램,USA,60MG/1VIAL/PACK,"  4,573,090 "
전문,킨텔레스주,DENMARK,300MG/1VIAL/BOX,"  9,370,316 "
전문,타고시드주200밀리그램,ITALY,224MG/1VIAL/BOX(용제첨부),"  1,605,463 "
전문,타그리소정40밀리그램,SWEDEN,7TAB/4PTP/PACK,"  1,837,400 "
전문,타그리소정80밀리그램,SWEDEN,7TAB/4PTP/PACK,"  61,327,974 "
전문,타라비드점안액,JAPAN,5ML/BOTTLE,"  145,707 "
전문,타라신주,U.K,1ML/10AMP/BOX,"  41,462 "
전문,타렉필름코팅정160밀리그램,SWITZERLAND,14TAB/7PTP/PACK,"  41,782 "
전문,타렉필름코팅정80밀리그램,SWITZERLAND,14TAB/7PTP/PACK,"  134,327 "
일반,타로암모늄락테이트로션12%,CANADA,225G/BOTTLE,"  45,210 "
전문,타리비드안연고,JAPAN,3.5G/TUBE,"  2,240,046 "
전문,타모프렉스정10밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  74,956 "
전문,타모프렉스정20밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  471,932 "
일반,타스코젤라틴공캡슐0호,INDIA,"100,000CAP/CARTON","  15,336 "
일반,타스코젤라틴공캡슐1호,INDIA,"125,000CAP/CARTON","  68,885 "
일반,타스코젤라틴공캡슐2호,INDIA,"175,000CAP/CARTON","  20,517 "
일반,타스코젤라틴공캡슐3호,INDIA,"225,000CAP/CARTON","  32,850 "
일반,타스코젤라틴공캡슐4호,INDIA,"250,000CAP/CARTON","  12,000 "
전문,타시그나캡슐150밀리그램,SWITZERLAND,8CAP/5PTP/PACK,"  18,097,332 "
전문,타시그나캡슐200밀리그램,SWITZERLAND,8CAP/5PTP/PACK,"  4,839,925 "
전문,타시그나캡슐50밀리그램,SWITZERLAND,8CAP/5PTP/PACK,"  5,391 "
전문,타쎄바정100밀리그램,SWITZERLAND,10TAB/3PTP/PACK,"  1,189,223 "
전문,타쎄바정150밀리그램,SWITZERLAND,10TAB/3PTP/PACK,"  2,136,630 "
전문,타쎄바정25밀리그램,SWITZERLAND,10TAB/3PTP/PACK,"  54,002 "
전문,타이가실주,BELGIUM,50MG/10VIAL/PACK,"  2,077,214 "
전문,타이로젠주,USA,1.1MG/2VIAL/PACK,"  3,919,774 "
전문,타이유프로게스테론주,TAIWAN,10ML/10VIAL/BOX,"  289,829 "
전문,타이커브정250밀리그램,AUSTRALIA,30TAB/BOTTLE,"  2,751,040 "
전문,타코실,AUSTRIA,(3.0X2.5CM)/1PATCH/BOX,"  928,890 "
전문,타코실,AUSTRIA,(4.8X4.8CM)/2PATCH/BOX,"  2,167,452 "
전문,타코실,AUSTRIA,(9.5X4.8CM)/1PATCH/BOX,"  3,752,901 "
전문,타코실,AUSTRIA,프리롤드(4.8X4.8CM)/1PATCH/BOX,"  474,085 "
전문,타프콤점안액(다회용),JAPAN,2.5ML/BOTTLE,"  1,827,101 "
전문,타플로탄-에스점안액0.0015%,JAPAN,0.3ML/30TUBE/BOX,"  3,289,551 "
전문,타플로탄점안액0.0015%,JAPAN,2.5ML/BOTTLE,"  3,508,479 "
전문,탁소텔1-바이알주,FRANCE,1ML/1VIAL/PACK,"  4,113,610 "
전문,탁소텔1-바이알주,FRANCE,4ML/1VIAL/PACK,"  12,756,493 "
전문,탁솔주,ITALY,5ML/10VIAL/PACK,"  3,699,377 "
전문,탈라이드캡슐100mg,INDIA,10CAP/3BLISTER/BOX,"  9,000 "
전문,탈리그로브캡슐100밀리그램,INDIA,14CAP/2PTP/CARTON,"  6,669 "
전문,탈리그로브캡슐50밀리그램,INDIA,14CAP/2PTP/CARTON,"  7,979 "
전문,탈리제정10밀리그램,JAPAN,10TAB/10PTP/BOX,"  22,996 "
전문,탈리제정15밀리그램,JAPAN,10TAB/10PTP/BOX,"  61,542 "
전문,탈리제정5밀리그램,JAPAN,10TAB/10PTP/BOX,"  4,429 "
전문,탈제나캡슐0.25밀리그램,BELGIUM,30CAP/BOTTLE,"  185,193 "
전문,탈제나캡슐1밀리그램,BELGIUM,30CAP/BOTTLE,"  461,565 "
전문,탈츠오토인젝터주,USA,1ML/1PEN/PACK,"  3,259,993 "
전문,탈츠프리필드시린지주,USA,1ML/1PFS/BOX,"  2,637,687 "
전문,탬보코정,SINGAPORE,30TAB/3PTP/BOX,"  801,644 "
전문,탬보코정,U.K,30TAB/3PTP/BOX,"  1,128,353 "
전문,테고캡슐20,TAIWAN,14CAP/4PTP/PACK,"  113,008 "
전문,테고캡슐25,TAIWAN,14CAP/4PTP/PACK,"  109,334 "
전문,테그레톨씨알정200밀리그램,SWITZERLAND,10TAB/10PTP/PACK,"  1,184,649 "
전문,테그레톨정200밀리그램,SWITZERLAND,10TAB/10PTP/PACK,"  427,208 "
전문,테라마이신안연고,INDONESIA,3.5G/1TUBE/BOX,"  339,822 "
전문,테라캡131캅셀,U.K,1캅셀(100MCI),"  169,004 "
전문,테라캡131캅셀,U.K,1캅셀(150MCI),"  187,440 "
전문,테라캡131캅셀,U.K,1캅셀(30MCI),"  41,008 "
전문,테라캡131캅셀,U.K,1캅셀(50MCI),"  13,229 "
전문,테라캡131캅셀,U.K,1캅셀(80MCI),"  7,533 "
일반,테라플루나이트타임건조시럽,CANADA,14.888G/6SACHET/CARTON,"  1,061,925 "
일반,테라플루데이타임건조시럽,CANADA,14.875G/6SACHET/CARTON,"  718,008 "
일반,테라플루콜드앤코프나이트타임건조시럽,USA,"10,060MG/10SACHET/CARTON","  342,956 "
일반,테라플루콜드앤코프데이타임건조시럽,USA,"10,060MG/10SACHET/CARTON","  181,960 "
전문,테렐액,USA,250ML/BOTTLE,"  140,280 "
전문,테로사카트리지주,HUNGARY,2.4ML/1CARTRIDGE/BOX,"  2,156,370 "
전문,테리본피하주사56.5마이크로그램,JAPAN,60.6MCG/1VIAL/PACK,"  1,315,089 "
전문,테모달캡슐100밀리그램,FINLAND,1CAP/5SACHET/PACK,"  2,245,112 "
전문,테모달캡슐20밀리그램,FINLAND,1CAP/5SACHET/PACK,"  548,250 "
전문,테모달캡슐250밀리그램,FINLAND,1CAP/5SACHET/PACK,"  827,249 "
전문,테몰드캡슐100밀리그램,GERMANY,5CAP/BOTTLE,"  183,052 "
전문,테몰드캡슐20밀리그램,GERMANY,5CAP/BOTTLE,"  48,733 "
전문,테몰드캡슐250밀리그램,GERMANY,5CAP/BOTTLE,"  79,096 "
전문,테바라모트리진츄어블정100밀리그램,GERMANY,10TAB/3PTP/PACK,"  34,662 "
전문,테바라모트리진츄어블정25밀리그램,GERMANY,10TAB/3PTP/PACK,"  19,184 "
전문,테바레트로졸정2.5밀리그램,ISRAEL,10TAB/3PTP/PACK,"  4,204 "
전문,테바벤다무스틴주100밀리그램,NETHERLANDS,275.82MG/1VIAL/BOX,"  16,015 "
전문,테바벤다무스틴주25밀리그램,NETHERLANDS,68.96MG/1VIAL/BOX,"  8,750 "
전문,테바비칼루타마이드정50밀리그램,ISRAEL,14TAB/2PTP/PACK,"  29,389 "
전문,테바아나스트로졸정1밀리그램,ISRAEL,7TAB/4PTP/PACK,"  356,439 "
전문,테바올란자핀정10밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  2,424 "
전문,테바올란자핀정15밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  11,706 "
전문,테바올란자핀정2.5밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  1,108 "
전문,테바올란자핀정5밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  1,830 "
전문,테세오스주,FRANCE,5VIAL/KIT,"  198,805 "
전문,테크네디엠에스에이키트주사,JAPAN,1.9MG/10VIAL/KIT,"  30,242 "
전문,테크네디티피에이키트주사,JAPAN,20MG/10VIAL/KIT,"  20,770 "
전문,테크네스캔디엠에스에이주,NETHERLANDS,5VIAL/KIT,"  79,475 "
전문,테크네스캔디티피에이주,NETHERLANDS,5VIAL/KIT,"  108,412 "
전문,테크네스캔매그3주,NETHERLANDS,5VIAL/KIT,"  523,089 "
전문,테크네스캔에치디피주,NETHERLANDS,5VIAL/KIT,"  705,757 "
전문,테크네스캔피와이피주사,NETHERLANDS,5VIAL/KIT,  - 
전문,테크네엠디피키트주사,JAPAN,8.05MG/10VIAL/KIT,"  235,202 "
전문,테크네피로인산키트주사,JAPAN,10VIAL/KIT,"  94,196 "
전문,테크네피친산키트주사,JAPAN,10VIAL/KIT,"  186,335 "
전문,테트라스판주10%,GERMANY,500ML/BAG,"  297,974 "
전문,테트라스판주6%,GERMANY,500ML/BAG,"  519,594 "
전문,테트락심주,FRANCE,0.5ML/1PFS/BOX,"  4,798,377 "
전문,텍타정40밀리그램,CANADA,10TAB/3PTP/BOX,"  263,728 "
전문,텍피데라캡슐120밀리그램,NETHERLANDS,14CAP/1BLISTER/BOX,"  47,502 "
전문,텍피데라캡슐240밀리그램,NETHERLANDS,14CAP/4BLISTER/BOX,"  521,924 "
전문,토렘정10밀리그람,GERMANY,10TAB/10PTP/BOX,"  196,441 "
전문,토렘정2.5밀리그람,GERMANY,10TAB/10PTP/BOX,"  289,701 "
전문,토렘정5밀리그람,GERMANY,10TAB/10PTP/BOX,"  660,415 "
전문,토리셀주,BELGIUM,1.2ML/1VIAL/PACK(용제첨부),"  291,823 "
전문,토브라덱스점안액,SINGAPORE,5ML/BOTTLE,"  81,077 "
전문,토브렉스0.3%점안액,SINGAPORE,5ML/BOTTLE,"  15,171 "
전문,토비애즈서방정4밀리그람,BELGIUM,7TAB/4BLISTER/CARTON,"  2,807,944 "
전문,토비애즈서방정8밀리그람,BELGIUM,7TAB/4BLISTER/CARTON,"  779,879 "
전문,토스트렉스겔2%,U.K,60G/CAN,"  48,226 "
전문,토파맥스스프링클캡슐25밀리그램,U.K,28CAP/BOTTLE,"  6,207 "
전문,토파맥스스프링클캡슐25밀리그램,U.K,60CAP/BOTTLE,"  463,108 "
전문,토파맥스스프링클캡슐50밀리그램,U.K,28CAP/BOTTLE,"  28,219 "
전문,토파맥스스프링클캡슐50밀리그램,U.K,60CAP/BOTTLE,"  929,569 "
전문,토파맥스정100밀리그램,SWITZERLAND,28TAB/BOTTLE,"  72,346 "
전문,토파맥스정100밀리그램,SWITZERLAND,60TAB/BOTTLE,"  3,893,081 "
전문,토파맥스정25밀리그램,SWITZERLAND,28TAB/BOTTLE,"  80,036 "
전문,토파맥스정25밀리그램,SWITZERLAND,60TAB/BOTTLE,"  1,728,856 "
전문,투제오주솔로스타,GERMANY,1.5ML/3PFP/PACK,"  11,911,536 "
일반,투진액,CHINA,18ML/BOTTLE,"  70,133 "
전문,트라바탄점안액0.004%,SINGAPORE,2.5ML/BOTTLE,"  925,925 "
일반,트라보겐크림,DENMARK,20G/TUBE,"  164,657 "
전문,트라보코트크림,DENMARK,15G/TUBE,"  294,131 "
전문,트라젠타듀오정2.5/1000밀리그램,GREECE,10TAB/6PTP/PACK,"  12,989,761 "
전문,트라젠타듀오정2.5/500밀리그램,GERMANY,10TAB/6PTP/PACK,"  15,821,641 "
전문,트라젠타듀오정2.5/850밀리그램,GREECE,10TAB/6PTP/PACK,"  10,920,811 "
전문,트라젠타정,USA,10TAB/3PTP/PACK,"  46,080,694 "
전문,트라클리어정62.5밀리그램,CANADA,10TAB/6PTP/BOX,"  823,112 "
전문,트라클리어정62.5밀리그램,JAPAN,10TAB/6PTP/BOX,"  750,869 "
일반,트란시노2정,JAPAN,6TAB/20PTP/BOX,"  235,217 "
전문,트랙토실주,GERMANY,0.9ML/VIAL,"  189,051 "
전문,트랙토실주,GERMANY,5ML/VIAL,"  3,294,511 "
전문,트랜스라나과립1000밀리그램,IRELAND,1000MG/30포/PACK,"  2,808,810 "
전문,트랜스라나과립125밀리그램,IRELAND,125MG/30포/PACK,"  819,210 "
전문,트랜스라나과립250밀리그램,IRELAND,250MG/30포/PACK,"  9,658,876 "
전문,트레시바플렉스터치주100단위/밀리리터,DENMARK,3ML/5PFP/PACK,"  34,775,817 "
전문,트렐리지엘립타,U.K,30DOSE/BOTTLE,"  908,961 "
전문,트렘피어원프레스오토인젝터주,BELGIUM,1.0ML/1AUTOINJECTOR/BOX,"  1,513,760 "
전문,트렘피어프리필드시린지주,BELGIUM,1ML/1PFS/BOX,"  12,962,834 "
전문,트루리시티0.75밀리그램/0.5밀리리터(일회용펜),NETHERLANDS,0.5ML/2PFP/PACK,"  4,808,441 "
전문,트루리시티1.5밀리그램/0.5밀리리터(일회용펜),NETHERLANDS,0.5ML/2PFP/PACK,"  15,532,229 "
전문,트루바다정,IRELAND,30TAB/BOTTLE,"  662,484 "
전문,트루솝점안액,FINLAND,5ML/BOTTLE,"  418,678 "
전문,트리돌솔루블정50mg,GERMANY,10TAB/5PTP/CASE,"  19,491 "
전문,트리렙탈필름코팅정150밀리그램,ITALY,10TAB/10PTP/PACK,"  529,135 "
전문,트리렙탈필름코팅정300밀리그램,ITALY,10TAB/10PTP/PACK,"  2,335,273 "
전문,트리렙탈필름코팅정600밀리그램,ITALY,10TAB/10PTP/PACK,"  1,606,647 "
전문,트리렙탈현탁액6%,SWITZERLAND,100ML/1BOTTLE/PACK,"  1,164,427 "
전문,트리멕정,U.K,30TAB/1BOTTLE/PACK,"  13,078,767 "
전문,트리세녹스주,JAPAN,10ML/5AMP/PACK,"  1,111,405 "
전문,트리스텔듀오폼,U.K,(제1제액티베이터125ML/병+제2제베이스125ML/병)X50EA/CARTON,  67 
전문,트리스텔듀오폼,U.K,(제1제액티베이터125ML/병+제2제베이스125ML/병)X6EA/CARTON,"  19,905 "
전문,트리스텔스포리와입스앤폼,U.K,(제1제100ML/BOTTLE+제2제50WIPE)/CARTON,"  52,992 "
전문,트윈스타정40/10밀리그램,GERMANY,10TAB/3PTP/PACK,"  4,608,884 "
전문,트윈스타정40/5밀리그램,GERMANY,10TAB/3PTP/PACK,"  29,845,925 "
전문,트윈스타정80/5밀리그램,GERMANY,10TAB/3PTP/PACK,"  16,816,951 "
전문,티로신에스주사(컨티뉴에이션코오스A),U.K,7ML/1VIAL/SET,"  45,040 "
전문,티로신에스주사(컨티뉴에이션코오스B),U.K,7ML/1VIAL/SET,"  405,744 "
전문,티로신에스주사(컨티뉴에이션코오스C),U.K,7ML/1VIAL/SET,"  127,651 "
전문,티로신에스주사(컨티뉴에이션코오스D),U.K,7ML/1VIAL/SET,"  115,469 "
전문,티로신에스주사(컨티뉴에이션코오스E),U.K,7ML/1VIAL/SET,"  41,164 "
전문,티로신에스주사(컨티뉴에이션코오스F),U.K,7ML/1VIAL/SET,"  62,033 "
전문,티로신에스주사(트리트먼트코오스A),U.K,5ML/2(OR3)VIAL/SET,"  17,158 "
전문,티로신에스주사(트리트먼트코오스B),U.K,5ML/2(OR3)VIAL/SET,"  84,413 "
전문,티로신에스주사(트리트먼트코오스C),U.K,5ML/2(OR3)VIAL/SET,"  51,217 "
전문,티로신에스주사(트리트먼트코오스D),U.K,5ML/2(OR3)VIAL/SET,"  37,680 "
전문,티로신에스주사(트리트먼트코오스E),U.K,5ML/2(OR3)VIAL/SET,"  18,313 "
전문,티로신에스주사(트리트먼트코오스F),U.K,5ML/2(OR3)VIAL/SET,"  29,961 "
전문,티모프틱0.5%점안액,FINLAND,5ML/BOTTLE,"  33,286 "
전문,티모프틱엑스이0.5%점안액,FINLAND,2.5ML/BOTTLE,"  402,301 "
전문,티비케이정50밀리그램,U.K,30TAB/1BOTTLE/PACK,"  2,468,828 "
전문,티사브리주,NETHERLANDS,15ML/1VIAL/BOX,"  83,595 "
전문,티쎈트릭주,USA,14ML/1VIAL/BOX,"  1,046,796 "
전문,티쎈트릭주,USA,20ML/1VIAL/BOX,"  16,001,890 "
전문,티씰,AUSTRIA,1ML/2SYRINGE/PACK,"  1,997,996 "
전문,티씰,AUSTRIA,2ML/2SYRINGE/PACK,"  3,911,017 "
전문,티씰,AUSTRIA,5ML/2SYRINGE/PACK,"  458,428 "
전문,파루탈정,ITALY,30TAB/BOTTLE,"  151,177 "
전문,파브라자임주35밀리그램,USA,7ML/VIAL,"  12,278,319 "
전문,파센라프리필드시린지주30밀리그램,SWEDEN,1ML/1PFS/PACK,"  684,165 "
전문,파슬로덱스주,U.K,5ML/2PFS/PACK,"  4,841,942 "
전문,파이브로베인주1%,U.K,2ML/5AMP/BOX,"  37,902 "
전문,파이브로베인주3%,U.K,2ML/5AMP/BOX,"  19,123 "
전문,파이브로베인주3%바이알,U.K,5ML/10VIAL/BOX,"  81,660 "
전문,파이콤파필름코팅정10밀리그램,U.K,14TAB/2PTP/BOX,"  48,819 "
전문,파이콤파필름코팅정12밀리그램,U.K,14TAB/2PTP/BOX,"  20,829 "
전문,파이콤파필름코팅정2밀리그램,U.K,14TAB/2PTP/BOX,"  119,025 "
전문,파이콤파필름코팅정4밀리그램,U.K,14TAB/2PTP/BOX,"  255,715 "
전문,파이콤파필름코팅정6밀리그램,U.K,14TAB/2PTP/BOX,"  125,469 "
전문,파이콤파필름코팅정8밀리그램,U.K,14TAB/2PTP/BOX,"  94,150 "
전문,파이콤파현탁액0.5mg/mL,GERMANY,340ML/BOTTLE,"  40,349 "
전문,파제오0.7%점안액,USA,2.5ML/BOTTLE,"  2,223,728 "
전문,파타놀점안액0.1%,SINGAPORE,5ML/BOTTLE,"  1,203,415 "
전문,파타데이0.2%점안액,USA,3ML/BOTTLE,"  448,824 "
전문,팍실CR정12.5밀리그램,CANADA,10TAB/3PTP/PACK,"  2,198,336 "
전문,판토록정20밀리그램,GERMANY,30TAB/BOTTLE,"  3,875,539 "
전문,판토록정40밀리그램,GERMANY,30TAB/BOTTLE,"  2,975,444 "
전문,판토록주사,GERMANY,10ML/1VIAL/PACK,"  2,030,893 "
전문,팔로델정,ITALY,10TAB/3PTP/PACK,"  136,226 "
전문,팔리스펜서방정3mg,INDIA,30TAB/BOTTLE,"  405,804 "
전문,팔리스펜서방정6mg,INDIA,30TAB/BOTTLE,"  906,492 "
전문,팔리스펜서방정9mg,INDIA,30TAB/BOTTLE,"  572,467 "
