,전문/일반,품목명,국가,포장단위,sales,year
1379,전문,에톨로체50밀리그램프리필드펜주,KOREA,50MG/4PFP/CARTON,402200,2021-01-01
1380,전문,에포신주사2%,NETHERLANDS,5ML/1VIAL/PACK,76433,2021-01-01
1381,전문,에프디카인1:100000주,MEXICO,1.8ML/50CARTRIDGE/PACK(GLASS),104838,2021-01-01
1382,전문,에피듀오겔0.1%/2.5%,GERMANY,15G/BOTTLE,717801,2021-01-01
1383,전문,에피듀오포르테겔0.3%/2.5%,CANADA,15G/BOTTLE,277163,2021-01-01
1384,전문,에피언트정10밀리그램,GERMANY,6TAB/5PTP/BOX,5303573,2021-01-01
1385,전문,에피언트정5밀리그램,GERMANY,6TAB/5PTP/BOX,1905928,2021-01-01
1386,전문,엑셀론캡슐1.5밀리그램,SPAIN,14CAP/2PTP/PACK,1165024,2021-01-01
1387,전문,엑셀론캡슐3.0밀리그램,SPAIN,14CAP/2PTP/PACK,1385958,2021-01-01
1388,전문,엑셀론캡슐4.5밀리그램,SPAIN,14CAP/2PTP/PACK,359365,2021-01-01
1389,전문,엑셀론캡슐6.0밀리그램,SPAIN,14CAP/2PTP/PACK,217526,2021-01-01
1390,전문,엑셀론패취10,GERMANY,30PATCH/PACK(10CM2),1302913,2021-01-01
1391,전문,엑셀론패취15,GERMANY,30PATCH/PACK(15CM2),290691,2021-01-01
1392,전문,엑셀론패취5,GERMANY,30PATCH/PACK(5CM2),1052211,2021-01-01
1393,전문,엑스자이드필름코팅정180밀리그램,SWITZERLAND,10TAB/3PTP/PACK,487164,2021-01-01
1394,전문,엑스자이드필름코팅정360밀리그램,SWITZERLAND,10TAB/3PTP/PACK,5230130,2021-01-01
1395,전문,엑스자이드필름코팅정90밀리그램,SWITZERLAND,10TAB/3PTP/PACK,115531,2021-01-01
1396,전문,엑스지바주,USA,1.7ML/1VIAL/PACK(주사용수),1881811,2021-01-01
1397,전문,엑스탄디연질캡슐40mg,NETHERLANDS,28CAP/4PTP/BOX,1915276,2021-01-01
1398,전문,엑스트라닐액,SINGAPORE,2000ML/6BAG/BOX(SINGLE),1958034,2021-01-01
1399,전문,엑스트라닐액,SINGAPORE,2000ML/6BAG/BOX(TWIN),3178204,2021-01-01
1400,전문,엑스포비오정20밀리그램,USA,4TAB/4PTP/BOX,1124630,2021-01-01
1401,전문,엑스포비오정20밀리그램,USA,5TAB/4PTP/BOX,248080,2021-01-01
1402,전문,엑스포비오정20밀리그램,USA,6TAB/4PTP/BOX,198464,2021-01-01
1403,전문,엑스포비오정20밀리그램,USA,8TAB/4PTP/BOX,132310,2021-01-01
1404,전문,엑스포지정10/160밀리그램,SWITZERLAND,14TAB/2PTP/PACK,8337732,2021-01-01
1405,전문,엑스포지정5/160밀리그램,SWITZERLAND,14TAB/2PTP/PACK,13653029,2021-01-01
1406,전문,엑스포지정5/80밀리그램,SWITZERLAND,14TAB/2PTP/PACK,19188513,2021-01-01
1407,전문,엔독산주500mg,GERMANY,500MG/1VIAL/PACK,494998,2021-01-01
1408,전문,엔브렐50밀리그램프리필드주,BELGIUM,1ML/4VIAL/PACK,3729988,2021-01-01
1409,전문,엔브렐마이클릭펜주50밀리그램,BELGIUM,50MG/4PFP/PACK,4520846,2021-01-01
1410,전문,엔브렐주사25밀리그램,BELGIUM,25MG/4VIAL/PACK,1533657,2021-01-01
1411,전문,엔스틸룸폼,DENMARK,60G/CAN,1019462,2021-01-01
1412,전문,엔스프링프리필드시린지주,SWITZERLAND,1ML/1PFS/BOX,47772,2021-01-01
1413,전문,엔커버액(밀크향),JAPAN,400ML/12POUCH/BOX,3335708,2021-01-01
1414,전문,엔커버액(옥수수향),JAPAN,200ML/24POUCH/BOX,7330406,2021-01-01
1415,전문,엔커버액(커피향),JAPAN,200ML/24POUCH/BOX,2127961,2021-01-01
1416,전문,엔터팜렉토제식연고,AUSTRALIA,30G/TUBE,28680,2021-01-01
1417,전문,엔토코트,SWITZERLAND,7SET/BOX,57838,2021-01-01
1418,전문,엔트레스토필름코팅정100밀리그램,ITALY,10TAB/3PTP/PACK,2802173,2021-01-01
1419,전문,엔트레스토필름코팅정100밀리그램,ITALY,10TAB/6PTP/PACK,3348628,2021-01-01
1420,전문,엔트레스토필름코팅정200밀리그램,SINGAPORE,10TAB/6PTP/PACK,2318235,2021-01-01
1421,전문,엔트레스토필름코팅정50밀리그램,ITALY,10TAB/3PTP/PACK,11361287,2021-01-01
1422,전문,엘라원정,FRANCE,1TAB/1PTP/PACK,696911,2021-01-01
1423,전문,엘라좁점안현탁액,IRELAND,6ML/BOTTLE,5090662,2021-01-01
1424,전문,엘라프라제주,USA,3ML/1VIAL/BOX,8880187,2021-01-01
1425,일반,엘레비트정,SWITZERLAND,20TAB/5PTP/PACK,382179,2021-01-01
1426,전문,엘록사틴주5밀리그램/밀리리터,FRANCE,10ML/1VIAL/BOX,4205938,2021-01-01
1427,전문,엘록사틴주5밀리그램/밀리리터,FRANCE,20ML/1VIAL/BOX,21895753,2021-01-01
1428,전문,엘록테이트주,USA,1000IU/VIAL,580332,2021-01-01
1429,전문,엘록테이트주,USA,2000IU/VIAL,1161656,2021-01-01
1430,전문,엘록테이트주,USA,250IU/VIAL,145507,2021-01-01
1431,전문,엘록테이트주,USA,3000IU/VIAL,432460,2021-01-01
1432,전문,엘록테이트주,USA,500IU/VIAL,445340,2021-01-01
1433,전문,엘리가드주22.5밀리그램,USA,22.5MG/1SYRINGE/PACK,1340845,2021-01-01
1434,전문,엘리가드주45밀리그램,USA,45MG/1SYRINGE/PACK,444837,2021-01-01
1435,전문,엘리가드주7.5밀리그램,USA,7.5MG/1SYRINGE/PACK,173850,2021-01-01
1436,전문,엘리델크림1%,GERMANY,10G/TUBE,1186081,2021-01-01
1437,전문,엘리델크림1%,GERMANY,30G/TUBE,2148161,2021-01-01
1438,전문,엘리퀴스정2.5밀리그램,IRELAND,10TAB/6PTP/CARTON,17223717,2021-01-01
1439,전문,엘리퀴스정5밀리그램,IRELAND,10TAB/6PTP/CARTON,17864333,2021-01-01
1440,전문,엘시토닌주10단위,JAPAN,10IU/10AMP/BOX,12142,2021-01-01
1441,전문,엘시토닌주20S,JAPAN,20IU/10AMP/BOX,18940,2021-01-01
1442,일반,엘엠엑스4크림,USA,5G/TUBE,9009,2021-01-01
1443,일반,엘캡슐보바인젤라틴공캡슐1호,CHINA,"100,000CAP/CARTON",200,2021-01-01
1444,일반,엘캡슐보바인젤라틴공캡슐1호,CHINA,"125,000CAP/CARTON",179488,2021-01-01
1445,일반,엘-크라넬알파액0.025%,GERMANY,100ML/BOTTLE,337691,2021-01-01
1446,전문,엠라5%크림,IRELAND,5G/5TUBE/CARTON,600202,2021-01-01
1447,전문,엠엠알II,USA,(0.5MLX5VIAL+용제X5)/PACK,3167883,2021-01-01
1448,전문,엠플리시티주300밀리그램,IRELAND,340MG/1VIAL/CARTON,18590,2021-01-01
1449,전문,엠플리시티주400밀리그램,IRELAND,440MG/1VIAL/CARTON,25350,2021-01-01
1450,전문,여보이주50밀리그램/10밀리리터,USA,10ML/1VIAL/BOX,2707571,2021-01-01
1451,전문,예나스테론주,GERMANY,1ML/10AMP/BOX,1568626,2021-01-01
1452,일반,예나젠질용액0.1%,ITALY,140ML/5BOTTLE/BOX,65450,2021-01-01
1453,전문,예나트론질좌제,ITALY,6EA/2PTP/BOX,1156775,2021-01-01
1454,전문,오가루트란주0.25mg/0.5ml,GERMANY,0.5ML/1PFS/PACK,1408563,2021-01-01
1455,전문,오니바이드주,USA,10ML/VIAL,3594310,2021-01-01
1456,전문,오렌시아서브큐프리필드시린지125밀리그램,USA,1ML/4SYRINGE/PACK,800237,2021-01-01
1457,전문,오렌시아주250밀리그램,USA,250MG/1VIAL/BOX,3853538,2021-01-01
1458,전문,오메가벤주,AUSTRIA,50ML/VIAL,274614,2021-01-01
1459,전문,오바지오필름코팅정14밀리그램,USA,14TAB/2BLISTER/BOX,1531636,2021-01-01
1460,전문,오베스틴질좌제,AUSTRALIA,15SUPP/PACK,564012,2021-01-01
1461,전문,오비드렐리퀴드주,NETHERLANDS,0.5ML/1PFS/BOX,2174997,2021-01-01
1462,전문,오비드렐펜주,NETHERLANDS,0.5ML/1PFS/PACK,1065884,2021-01-01
1463,전문,오엠피에스주40밀리그램,INDIA,42.5MG/1VIAL/BOX,320244,2021-01-01
1464,전문,오저덱스이식제700㎍,IRELAND,1APPLICATOR/UNIT(주사침첨부),4050986,2021-01-01
1465,일반,오큐바이트프리저비전정,USA,120TAB/1BOTTLE/PACK,433141,2021-01-01
1466,일반,오트리빈0.05%비강분무액,SWITZERLAND,10ML/BOTTLE,625364,2021-01-01
1467,일반,오트리빈멘톨0.1%분무제,SWITZERLAND,10ML/BOTTLE,2582122,2021-01-01
1468,일반,오트리빈베이비내추럴비강분무액,SWITZERLAND,15ML/BOTTLE,254077,2021-01-01
1469,전문,오페브연질캡슐100밀리그램,GERMANY,10CAP/6PTP/PACK,2321435,2021-01-01
1470,전문,오페브연질캡슐150밀리그램,GERMANY,10CAP/6PTP/PACK,985913,2021-01-01
1471,일반,오현파마활혈진통고,TAIWAN,6PIECES/PACK,136142,2021-01-01
1472,일반,옥테니셉트액,GERMANY,50ML/BOTTLE,344488,2021-01-01
1473,전문,옥트레오스캔주사,NETHERLANDS,3.3MCI(122MBQ)/KIT,24349,2021-01-01
1474,전문,온글라이자정2.5밀리그램,SWEDEN,7TAB/4PTP/PACK,752785,2021-01-01
1475,전문,온글라이자정5밀리그램,SWEDEN,14TAB/2PTP/PACK,3540672,2021-01-01
1476,전문,온베브지주,KOREA,16ML/1VIAL/CARTON,1290697,2021-01-01
1477,전문,온베브지주,KOREA,4ML/1VIAL/CARTON,628487,2021-01-01
1478,전문,온브리즈흡입용캡슐150마이크로그램,IRELAND,10CAP/3PTP/BOX(브리즈헬러첨부),308251,2021-01-01
1479,전문,온브리즈흡입용캡슐300마이크로그램,IRELAND,10CAPSULE/3PTP/BOX(브리즈헬러첨부),74309,2021-01-01
1480,전문,온코타이스주,NETHERLANDS,1VIAL/PACK,1399147,2021-01-01
1481,전문,올루미언트정2밀리그램,NETHERLANDS,14TAB/2PTP/BOX,747034,2021-01-01
1482,전문,올루미언트정4밀리그램,NETHERLANDS,14TAB/2PTP/BOX,5981143,2021-01-01
1483,전문,올리멜엔9이주,FRANCE,1000ML/6BAG/BOX,1532219,2021-01-01
1484,전문,올리멜엔9이주,FRANCE,1500ML/4BAG/BOX,903906,2021-01-01
1485,전문,올리멜엔9이주,FRANCE,2000ML/4BAG/BOX,35606,2021-01-01
1486,전문,옴나리스나잘스프레이,CANADA,120DOSE/1BOTTLE/BOX,447781,2021-01-01
1487,전문,옴니파큐240주,NORWAY,50ML/10BOTTLE/PACK,36641,2021-01-01
1488,전문,옴니파큐300주,NORWAY,100ML/10BOTTLE/PACK,1673019,2021-01-01
1489,전문,옴니파큐300주,NORWAY,10ML/10VIAL/PACK,1021170,2021-01-01
1490,전문,옴니파큐300주,NORWAY,125ML/10BOTTLE/PACK,97666,2021-01-01
1491,전문,옴니파큐300주,NORWAY,150ML/10BOTTLE/PACK,4662464,2021-01-01
1492,전문,옴니파큐300주,NORWAY,20ML/10VIAL/PACK,141918,2021-01-01
1493,전문,옴니파큐300주,NORWAY,40ML/10BOTTLE/PACK,233857,2021-01-01
1494,전문,옴니파큐300주,NORWAY,500ML/10BOTTLE/PACK,872998,2021-01-01
1495,전문,옴니파큐300주,NORWAY,50ML/10BOTTLE/PACK,95517,2021-01-01
1496,전문,옴니파큐350주,NORWAY,100ML/10BOTTLE/PACK,2669236,2021-01-01
1497,전문,옴니파큐350주,NORWAY,125ML/10BOTTLE/PACK,381017,2021-01-01
1498,전문,옴니파큐350주,NORWAY,150ML/10BOTTLE/PACK,3538375,2021-01-01
1499,전문,옴니파큐350주,NORWAY,500ML/10BOTTLE/PACK,2320641,2021-01-01
1500,전문,옴니파큐350주,NORWAY,50ML/10BOTTLE/PACK,110981,2021-01-01
1501,전문,옵디보주100mg,JAPAN,10ML/1VIAL/BOX,20377845,2021-01-01
1502,전문,옵디보주20mg,JAPAN,2ML/1VIAL/BOX,2663741,2021-01-01
1503,전문,옵디보주240mg,JAPAN,24ML/1VIAL/BOX,7723045,2021-01-01
1504,전문,옵서미트정10밀리그램,BELGIUM,15TAB/2PTP/PACK,3790580,2021-01-01
1505,전문,옵서미트정10밀리그램,SWITZERLAND,15TAB/2PTP/PACK,3168283,2021-01-01
1506,전문,옵티레이320울트라젝트주사,USA,100ML/SYRINGE,173904,2021-01-01
1507,전문,옵티레이320울트라젝트주사,USA,125ML/SYRINGE,2594719,2021-01-01
1508,전문,옵티레이320주사,CANADA,100ML/BOTTLE,1079873,2021-01-01
1509,전문,옵티레이320주사,CANADA,150ML/BOTTLE,5859084,2021-01-01
1510,전문,옵티레이320주사,CANADA,500ML/BOTTLE,620361,2021-01-01
1511,전문,옵티레이320주사,CANADA,50ML/VIAL,201941,2021-01-01
1512,전문,옵티레이350주사,CANADA,100ML/BOTTLE,801960,2021-01-01
1513,전문,옵티레이350주사,CANADA,150ML/BOTTLE,1314335,2021-01-01
1514,전문,옵티레이350주사,CANADA,500ML/BOTTLE,413611,2021-01-01
1515,전문,옵티레이350주사,CANADA,50ML/VIAL,78689,2021-01-01
1516,전문,옵티졸지에스액,USA,20ML/12VIAL/BOX,30402,2021-01-01
1517,전문,와킥스필름코팅정5밀리그램,FRANCE,30TAB/BOTTLE,27638,2021-01-01
1518,전문,우레아13C브래스테스트키트,CHINA,1CUP(3.3G)/KIT,64000,2021-01-01
1519,전문,울토미리스주,USA,30ML/1VIAL/BOX,30433181,2021-01-01
1520,전문,울트라비스트300주프리필드카트리지,GERMANY,125ML/10CARTRIDGE/BOX,1534120,2021-01-01
1521,전문,울트라비스트듀300주사,GERMANY,100ML/10BOTTLE/BOX,618490,2021-01-01
1522,전문,울트라비스트듀300주사,GERMANY,150ML/10BOTTLE/BOX,3351583,2021-01-01
1523,전문,울트라비스트듀300주사,GERMANY,500ML/1BOTTLE/BOX,711919,2021-01-01
1524,전문,울트라비스트듀300주사,GERMANY,50ML/10BOTTLE/BOX,49397,2021-01-01
1525,전문,울트라비스트듀370주사,GERMANY,100ML/10BOTTLE/BOX,1003276,2021-01-01
1526,전문,울트라비스트듀370주사,GERMANY,30ML/10VIAL/BOX,333531,2021-01-01
1527,전문,울트라비스트듀370주사,GERMANY,500ML/1BOTTLE/BOX,1301207,2021-01-01
1528,전문,울트라비스트듀370주사,GERMANY,50ML/10BOTTLE/BOX,80412,2021-01-01
1529,전문,울트라셋정,CANADA,100TAB/BOTTLE,1748709,2021-01-01
1530,전문,울트라셋정,CANADA,10TAB/5PTP/BOX,466251,2021-01-01
1531,전문,울트라테크네카우제너레이터,JAPAN,11.1GBQ(300MCI/1GENERATOR),78595,2021-01-01
1532,전문,울트라테크네카우제너레이터,JAPAN,18.5GBQ(500MCI/1GENERATOR),271970,2021-01-01
1533,전문,울트라테크네카우제너레이터,JAPAN,37GBQ(1000MCI/1GENERATOR),482451,2021-01-01
1534,전문,울트라테크네카우제너레이터,JAPAN,7.4GBQ(200MCI/1GENERATOR),48941,2021-01-01
1535,전문,웰부트린엑스엘정150밀리그램,GERMANY,30TAB/1BOTTLE/PACK,994284,2021-01-01
1536,전문,웰부트린엑스엘정300밀리그램,GERMANY,30TAB/1BOTTLE/PACK,799121,2021-01-01
1537,일반,위드원엘과립,JAPAN,6STICKS/CASE,224956,2021-01-01
1538,전문,윈로에스디에프주1500IU,IRELAND,1VIAL/BOX,129050,2021-01-01
1539,전문,윈로에스디에프주600IU,IRELAND,1VIAL/BOX,9983,2021-01-01
1540,전문,윌리진캡슐25밀리그램,TAIWAN,100CAP/BOTTLE,34815,2021-01-01
1541,전문,윌리진캡슐50밀리그램,TAIWAN,100CAP/BOTTLE,111814,2021-01-01
1542,전문,유나신정375mg,ITALY,10TAB/3PTP/PACK,209615,2021-01-01
1543,전문,유레릭스주0.25밀리그램,INDIA,0.265MG/1VIAL/BOX,115663,2021-01-01
1544,전문,유레아캡슐,CHINA,20CAP/BOTTLE,610940,2021-01-01
1545,전문,유로미텍산주,GERMANY,4ML/15AMP/BOX,508521,2021-01-01
1546,전문,유비트정100밀리그람,JAPAN,5TAB/2STRIP/BOX,567074,2021-01-01
1547,전문,유시락스시럽,BELGIUM,100ML/1BOTTLE/BOX,351792,2021-01-01
1548,전문,유앤정,SPAIN,14TAB/2PTP/BOX,98111,2021-01-01
1549,전문,유트로게스탄연질캡슐,THAILAND,15CAP/2PTP/PACK,244365,2021-01-01
1550,전문,유트로게스탄질좌제200mg,THAILAND,15CAP/1PTP/PACK,548756,2021-01-01
1551,전문,이달비정40밀리그램,DENMARK,14TAB/2PTP/BOX,995317,2021-01-01
1552,전문,이달비정40밀리그램,DENMARK,14TAB/2PTP/CARTON,2474619,2021-01-01
1553,전문,이달비정80밀리그램,DENMARK,14TAB/2PTP/BOX,335093,2021-01-01
1554,전문,이달비정80밀리그램,DENMARK,14TAB/2PTP/CARTON,1739142,2021-01-01
1555,전문,이달비클로정40/12.5밀리그램,IRELAND,14TAB/2PTP/CARTON,1347060,2021-01-01
1556,전문,이달비클로정40/25밀리그램,IRELAND,14TAB/2PTP/BOX,49420,2021-01-01
1557,전문,이달비클로정40/25밀리그램,IRELAND,14TAB/2PTP/CARTON,159832,2021-01-01
1558,전문,이레사정,JAPAN,10TAB/3PTP/PACK,17828281,2021-01-01
1559,전문,이리노텔주,INDIA,2ML/VIAL,8980,2021-01-01
1560,전문,이리노텔주,INDIA,5ML/VIAL,31417,2021-01-01
1561,전문,이리보정2.5마이크로그램,JAPAN,10TAB/10PTP/BOX,159989,2021-01-01
1562,전문,이리보정5마이크로그램,JAPAN,10TAB/10PTP/BOX,454277,2021-01-01
1563,전문,이모젭주,USA,0.5ML/1VIAL/BOX,1521688,2021-01-01
1564,전문,이뮤네이트주500,AUSTRIA,500IU/VIAL,2411653,2021-01-01
1565,전문,이뮤란정,MAURITIUS,25TAB/4PTP/PACK,625012,2021-01-01
1566,전문,이뮤코텔주10mg,GERMANY,1VIAL/BOX(용매포함),12363,2021-01-01
1567,전문,이뮤코텔주1mg,GERMANY,1VIAL/BOX(용매포함),1752109,2021-01-01
1568,전문,이미그란정50밀리그램,U.K,6TAB/1PTP/PACK,2902634,2021-01-01
1569,전문,이반드퀄정150밀리그램,NETHERLANDS,1TAB/1PTP/PACK,2444,2021-01-01
1570,전문,이베니티주프리필드시린지,USA,1.17ML/2PFS/BOX,11151677,2021-01-01
1571,일반,이브원큐에스연질캡슐,VIETNAM,10CAP/1PTP/BOX,34526,2021-01-01
1572,전문,이센트레스에이치디정,SINGAPORE,60TAB/1BOTTLE/PACK,498707,2021-01-01
1573,전문,이센트레스정,IRELAND,60TAB/1BOTTLE/PACK,774228,2021-01-01
1574,전문,이소바이드액,JAPAN,500ML/BOTTLE,390000,2021-01-01
1575,전문,이소켓0.1%주사,GERMANY,10ML/10AMP/BOX,254985,2021-01-01
1576,전문,이소켓서방정40밀리그램,GERMANY,20TAB/5PTP/BOX,1636742,2021-01-01
1577,전문,이소켓서방캡슐120밀리그램,GERMANY,10CAP/10PTP/BOX,356846,2021-01-01
1578,전문,이소켓스프레이,IRELAND,15ML/BOTTLE,199369,2021-01-01
1579,전문,이솝토아트로핀1%점안제,BELGIUM,15ML/1BOTTLE/PACK,90111,2021-01-01
1580,전문,이솝토카핀2%점안액,BELGIUM,15ML/BOTTLE,25500,2021-01-01
1581,전문,이스미젠설하정,ITALY,10TAB/3PTP/BOX,95914,2021-01-01
1582,전문,이스카도엠0.01밀리그램주사액,SWITZERLAND,1ML/7AMP/BOX,66884,2021-01-01
1583,전문,이스카도엠0.1밀리그램주사액,SWITZERLAND,1ML/7AMP/BOX,33641,2021-01-01
1584,전문,이스카도엠10밀리그램주사액,SWITZERLAND,1ML/7AMP/BOX,25044,2021-01-01
1585,전문,이스카도엠1밀리그램주사액,SWITZERLAND,1ML/7AMP/BOX,44755,2021-01-01
1586,전문,이스카도엠20밀리그램주사액,SWITZERLAND,1ML/7AMP/BOX,55813,2021-01-01
1587,전문,이스카도큐0.01밀리그램주사액,SWITZERLAND,1ML/7AMP/BOX,123442,2021-01-01
1588,전문,이스카도큐0.1밀리그램주사액,SWITZERLAND,1ML/7AMP/BOX,76471,2021-01-01
1589,전문,이스카도큐10밀리그램주사액,SWITZERLAND,1ML/7AMP/BOX,52714,2021-01-01
1590,전문,이스카도큐1밀리그램주사액,SWITZERLAND,1ML/7AMP/BOX,78374,2021-01-01
1591,전문,이스카도큐20밀리그램주사액,SWITZERLAND,1ML/7AMP/BOX,105152,2021-01-01
1592,전문,이오메론300주사액,ITALY,100ML/1BOTTLE/PACK,363239,2021-01-01
1593,전문,이오메론300주사액,ITALY,150ML/1BOTTLE/PACK,384928,2021-01-01
1594,전문,이오메론300주사액,ITALY,500ML/1BOTTLE/PACK,951450,2021-01-01
1595,전문,이오메론300주사액,ITALY,50ML/1BOTTLE/PACK,183095,2021-01-01
1596,전문,이오메론350주사액,ITALY,100ML/1BOTTLE/PACK,1474162,2021-01-01
1597,전문,이오메론350주사액,ITALY,150ML/1BOTTLE/PACK,3380559,2021-01-01
1598,전문,이오메론350주사액,ITALY,500ML/1BOTTLE/PACK,2215213,2021-01-01
1599,전문,이오메론350주사액,ITALY,50ML/1BOTTLE/PACK,117862,2021-01-01
1600,전문,이오메론400주사액,ITALY,100ML/1BOTTLE/PACK,2003733,2021-01-01
1601,전문,이오메론400주사액,ITALY,500ML/1BOTTLE/PACK,187676,2021-01-01
1602,전문,이오파미로300주사액,ITALY,100ML/1BOTTLE/PACK,77519,2021-01-01
1603,전문,이오파미로300주사액,ITALY,10ML/1BOTTLE/PACK,56243,2021-01-01
1604,전문,이오파미로300주사액,ITALY,150ML/1BOTTLE/PACK,2113755,2021-01-01
1605,전문,이오파미로300주사액,ITALY,500ML/1BOTTLE/PACK,322202,2021-01-01
1606,전문,이오파미로300주사액,ITALY,50ML/1BOTTLE/PACK,40054,2021-01-01
1607,전문,이오파미로370주사액,ITALY,100ML/1BOTTLE/PACK,1315512,2021-01-01
1608,전문,이오파미로370주사액,ITALY,150ML/1BOTTLE/PACK,1403725,2021-01-01
1609,전문,이오파미로370주사액,ITALY,500ML/1BOTTLE/PACK,648975,2021-01-01
1610,전문,이오파미로370주사액,ITALY,50ML/1BOTTLE/PACK,123469,2021-01-01
1611,전문,이즈바점안액0.003%,IRELAND,2.5ML/BOTTLE,588713,2021-01-01
1612,전문,이지트롤정,USA,10TAB/3PTP/PACK,2707980,2021-01-01
1613,전문,이팩사엑스알서방캡슐37.5밀리그램,TAIWAN,7CAP/4PTP/CARTON,651383,2021-01-01
1614,전문,이팩사엑스알서방캡슐75밀리그램,TAIWAN,14CAP/2PTP/CARTON,2630928,2021-01-01
1615,일반,인도톱카타플라스마,TAIWAN,6매/PACK(7X14CM),169532,2021-01-01
1616,전문,인라이타정1밀리그램,USA,14TAB/2PTP/PACK,1290936,2021-01-01
1617,전문,인라이타정5밀리그램,USA,14TAB/2PTP/PACK,3108070,2021-01-01
1618,전문,인반즈주1그램,AUSTRALIA,1G/1VIAL/PACK,5990833,2021-01-01
1619,전문,인베가서방정3밀리그램,BELGIUM,30TAB/BOTTLE,1323114,2021-01-01
1620,전문,인베가서방정6밀리그램,BELGIUM,30TAB/BOTTLE,2022988,2021-01-01
1621,전문,인베가서방정9밀리그램,BELGIUM,30TAB/BOTTLE,2338904,2021-01-01
1622,전문,인베가서스티나주사117mg,USA,0.75ML/1VIAL/PACK,1060111,2021-01-01
1623,전문,인베가서스티나주사156mg,BELGIUM,1ML/1VIAL/PACK,3043419,2021-01-01
1624,전문,인베가서스티나주사234mg,USA,1.5ML/1VIAL/PACK,6015118,2021-01-01
1625,전문,인베가서스티나주사39mg,USA,0.25ML/1PFS/PACK,125208,2021-01-01
1626,전문,인베가서스티나주사78mg,USA,0.5ML/1VIAL/PACK,386249,2021-01-01
1627,전문,인베가트린자주사,BELGIUM,273MG/1PFS/PACK,377054,2021-01-01
1628,전문,인베가트린자주사,BELGIUM,410.3MG/1PFS/PACK,904278,2021-01-01
1629,전문,인베가트린자주사,BELGIUM,546MG/1PFS/PACK,1317023,2021-01-01
1630,전문,인베가트린자주사,BELGIUM,819MG/1PFS/PACK,1857405,2021-01-01
1631,전문,인슈라타드HM주100단위/밀리리터,DENMARK,10ML/1VIAL/PACK,80717,2021-01-01
1632,전문,인스틸라젤겔,GERMANY,11ML/10PFS/PACK,1076673,2021-01-01
1633,전문,인스틸라젤겔,GERMANY,6ML/10PFS/PACK,94225,2021-01-01
1634,전문,인크루즈엘립타,U.K,30DOSE/1BOTTLE/PACK,1548216,2021-01-01
1635,전문,인텔렌스정,USA,120TAB/BOTTLE,165636,2021-01-01
1636,전문,인트라리피드10%주,SWEDEN,500ML/12BAG/PACK,62845,2021-01-01
1637,전문,인트라리피드20%주,SWEDEN,250ML/10BAG/PACK,91829,2021-01-01
1638,전문,인파서프주,USA,3ML/1VIAL/BOX,87500,2021-01-01
1639,전문,인파서프주,USA,6ML/1VIAL/BOX,133000,2021-01-01
1640,전문,인판릭스아이피브이힙주,BELGIUM,(10PFS+10VIAL)/1PACK,919171,2021-01-01
1641,전문,인판릭스아이피브이힙주,BELGIUM,(10PFS+10VIAL)/PACK,1122877,2021-01-01
1642,전문,인판릭스아이피브이힙주,BELGIUM,(1PFS+1VIAL)/PACK,838618,2021-01-01
1643,전문,임브루비카캡슐140밀리그램,USA,120CAP/1BOTTLE/PACK,8799928,2021-01-01
1644,전문,임브루비카캡슐140밀리그램,USA,90CAP/1BOTTLE/PACK,1367861,2021-01-01
1645,전문,임프리다정10/160밀리그램,SWITZERLAND,14TAB/2PTP/PACK,104912,2021-01-01
1646,전문,임프리다정5/160밀리그램,SWITZERLAND,14TAB/2PTP/PACK,111588,2021-01-01
1647,전문,임프리다정5/80밀리그램,SWITZERLAND,14TAB/2PTP/PACK,323328,2021-01-01
1648,전문,임플라논엔엑스티이식제,NETHERLANDS,1EA/1PTP/BOX,721185,2021-01-01
1649,전문,임플라논엔엑스티이식제,NETHERLANDS,68MG/1임플란트/BOX,448140,2021-01-01
1650,전문,임핀지주,SWITZERLAND,10ML/1VIAL/BOX,9788512,2021-01-01
1651,전문,임핀지주,SWITZERLAND,2.4ML/1VIAL/BOX,5245930,2021-01-01
1652,전문,입랜스캡슐100mg,USA,3CAP/7BLISTER/CARTON,15440587,2021-01-01
1653,전문,입랜스캡슐125mg,USA,3CAP/7BLISTER/CARTON,19665851,2021-01-01
1654,전문,입랜스캡슐75mg,USA,3CAP/7BLISTER/CARTON,6858145,2021-01-01
1655,전문,자누메트엑스알서방정100/1000밀리그램,USA,28TAB/BOTTLE,12823838,2021-01-01
1656,전문,자누메트엑스알서방정50/1000밀리그램,USA,28TAB/BOTTLE,2063047,2021-01-01
1657,전문,자누메트엑스알서방정50/1000밀리그램,USA,56TAB/BOTTLE,2995576,2021-01-01
1658,전문,자누메트엑스알서방정50/500밀리그램,USA,28TAB/BOTTLE,2191628,2021-01-01
1659,전문,자누메트엑스알서방정50/500밀리그램,USA,56TAB/BOTTLE,2462923,2021-01-01
1660,전문,자누메트정50/1000밀리그램,U.K,14TAB/4PTP/PACK,14600289,2021-01-01
1661,전문,자누메트정50/500밀리그램,U.K,14TAB/4PTP/PACK,15648194,2021-01-01
1662,전문,자누메트정50/850밀리그램,U.K,14TAB/4PTP/PACK,10827521,2021-01-01
1663,전문,자누비아정100밀리그램,U.K,14TAB/2PTP/PACK,19755359,2021-01-01
1664,전문,자누비아정25밀리그램,U.K,14TAB/2PTP/PACK,320858,2021-01-01
